,,max_diff,max,min,std_dev,mean,rel_maxdiff(%)
./aggregated_raw_prediction/sampling/,overall,0.001010,0.008555,0.007545,0.0002219,0.008129,12.43
./aggregated_raw_prediction/uniconf-adv/,class 0,0.01150,0.01550,0.004000,0.002629,0.008762,131.2
./aggregated_raw_prediction/uniconf-adv/,class 1,0.004500,0.005950,0.001450,0.0009651,0.002953,152.4
./aggregated_raw_prediction/uniconf-adv/,class 2,0.02460,0.03365,0.009050,0.004443,0.01723,142.8
./aggregated_raw_prediction/uniconf-adv/,class 3,0.01390,0.03350,0.01960,0.003420,0.02673,52.01
./aggregated_raw_prediction/uniconf-adv/,class 4,0.01285,0.02670,0.01385,0.003195,0.01949,65.93
./aggregated_raw_prediction/uniconf-adv/,class 5,0.008550,0.01515,0.006600,0.002408,0.01115,76.66
./aggregated_raw_prediction/uniconf-adv/,class 6,0.01135,0.01690,0.005550,0.002448,0.009658,117.5
./aggregated_raw_prediction/uniconf-adv/,class 7,0.01005,0.01415,0.004100,0.001961,0.007406,135.7
./aggregated_raw_prediction/uniconf-adv/,class 8,0.009400,0.01270,0.003300,0.001976,0.007164,131.2
./aggregated_raw_prediction/uniconf-adv/,class 9,0.006850,0.01075,0.003900,0.001529,0.006448,106.2
./aggregated_raw_prediction/uniconf-adv/,overall,0.003680,0.01351,0.009825,0.0007882,0.01170,31.46
