,,max_diff,max,min,std_dev,mean,rel_maxdiff(%)
./imSitu_aggregated_raw_prediction/ratio-3/,class 99,0.0006667,0.003333,0.002667,0.0002500,0.002917,22.86
./imSitu_aggregated_raw_prediction/ratio-3/,class100,0.001667,0.002000,0.0003333,0.0003632,0.001417,117.6
./imSitu_aggregated_raw_prediction/ratio-3/,class101,0.002333,0.002667,0.0003333,0.0009492,0.001458,160.0
./imSitu_aggregated_raw_prediction/ratio-3/,class102,0.0006667,0.001333,0.0006667,0.0002764,0.0009167,72.73
./imSitu_aggregated_raw_prediction/ratio-3/,class103,0.002667,0.002667,0,0.0007253,0.001708,156.1
./imSitu_aggregated_raw_prediction/ratio-3/,class104,0.002667,0.002667,0,0.001137,0.001167,228.6
./imSitu_aggregated_raw_prediction/ratio-3/,class105,0.0006667,0.0006667,0,0.0002041,0.0005000,133.3
./imSitu_aggregated_raw_prediction/ratio-3/,class106,0.001000,0.005333,0.004333,0.0002500,0.005250,19.05
./imSitu_aggregated_raw_prediction/ratio-3/,class107,0.001333,0.001333,0,0.0003307,0.0004583,290.9
./imSitu_aggregated_raw_prediction/ratio-3/,class108,0.001333,0.002667,0.001333,0.0003886,0.002208,60.38
./imSitu_aggregated_raw_prediction/ratio-3/,class109,0.001333,0.005000,0.003667,0.0003858,0.004229,31.53
./imSitu_aggregated_raw_prediction/ratio-3/,class110,0.001333,0.001333,0,0.0004545,0.0004583,290.9
./imSitu_aggregated_raw_prediction/ratio-3/,class111,0.001000,0.002333,0.001333,0.0001852,0.001979,50.53
./imSitu_aggregated_raw_prediction/ratio-3/,class112,0.002000,0.003333,0.001333,0.0006562,0.002333,85.71
./imSitu_aggregated_raw_prediction/ratio-3/,class113,0.001333,0.004667,0.003333,0.0003858,0.004104,32.49
./imSitu_aggregated_raw_prediction/ratio-3/,class114,0.0006667,0.002333,0.001667,0.0002205,0.001917,34.78
./imSitu_aggregated_raw_prediction/ratio-3/,class115,0.001333,0.001333,0,0.0005069,0.0007500,177.8
./imSitu_aggregated_raw_prediction/ratio-3/,class116,0.001667,0.003333,0.001667,0.0006442,0.002375,70.18
./imSitu_aggregated_raw_prediction/ratio-3/,class117,0.001333,0.002667,0.001333,0.0003327,0.002146,62.14
./imSitu_aggregated_raw_prediction/ratio-3/,class118,0.001000,0.001000,0,0.0002560,0.0002292,436.4
./imSitu_aggregated_raw_prediction/ratio-3/,class119,0.002333,0.002333,0,0.0007982,0.0008750,266.7
./imSitu_aggregated_raw_prediction/ratio-3/,class120,0.001333,0.004333,0.003000,0.0003997,0.003917,34.04
./imSitu_aggregated_raw_prediction/ratio-3/,class121,0.0006667,0.002667,0.002000,0.0002857,0.002375,28.07
./imSitu_aggregated_raw_prediction/ratio-3/,class122,0.001333,0.006333,0.005000,0.0003511,0.005875,22.70
./imSitu_aggregated_raw_prediction/ratio-3/,class123,0.0006667,0.0006667,0,0.0001852,0.0003125,213.3
./imSitu_aggregated_raw_prediction/ratio-3/,class124,0.001000,0.004333,0.003333,0.0002627,0.003813,26.23
./imSitu_aggregated_raw_prediction/ratio-3/,class125,0.001000,0.001000,0,0.0002997,0.0003125,320
./imSitu_aggregated_raw_prediction/ratio-3/,class126,0.002333,0.002667,0.0003333,0.0005254,0.0008750,266.7
./imSitu_aggregated_raw_prediction/ratio-3/,class127,0.002667,0.004333,0.001667,0.0009345,0.002958,90.14
./imSitu_aggregated_raw_prediction/ratio-3/,class128,0.001667,0.006333,0.004667,0.0004203,0.005438,30.65
./imSitu_aggregated_raw_prediction/ratio-3/,class129,0.001000,0.003333,0.002333,0.0002635,0.002667,37.5
./imSitu_aggregated_raw_prediction/ratio-3/,class130,0.001667,0.004000,0.002333,0.0003767,0.002937,56.74
./imSitu_aggregated_raw_prediction/ratio-3/,class131,0.002000,0.003333,0.001333,0.0007725,0.002187,91.43
./imSitu_aggregated_raw_prediction/ratio-3/,class132,0.001667,0.003667,0.002000,0.0004034,0.002563,65.04
./imSitu_aggregated_raw_prediction/ratio-3/,class133,0.001000,0.002333,0.001333,0.0003166,0.002063,48.48
./imSitu_aggregated_raw_prediction/ratio-3/,class134,0.001667,0.005333,0.003667,0.0005120,0.004542,36.70
./imSitu_aggregated_raw_prediction/ratio-3/,class135,0.001667,0.005333,0.003667,0.0007262,0.004521,36.87
./imSitu_aggregated_raw_prediction/ratio-3/,class136,0.001000,0.001000,0,0.0003166,0.0002708,369.2
./imSitu_aggregated_raw_prediction/ratio-3/,class137,0.0003333,0.002000,0.001667,0.0001102,0.001708,19.51
./imSitu_aggregated_raw_prediction/ratio-3/,class138,0.001667,0.003667,0.002000,0.0005133,0.002813,59.26
./imSitu_aggregated_raw_prediction/ratio-3/,class139,0.001333,0.001333,0,0.0003536,0.0003333,400.0
./imSitu_aggregated_raw_prediction/ratio-3/,class140,0.001667,0.004000,0.002333,0.0006316,0.003104,53.69
./imSitu_aggregated_raw_prediction/ratio-3/,class141,0.001000,0.002333,0.001333,0.0002627,0.002188,45.71
./imSitu_aggregated_raw_prediction/ratio-3/,class142,0.002000,0.005000,0.003000,0.0005133,0.004146,48.24
./imSitu_aggregated_raw_prediction/ratio-3/,class143,0.001667,0.003000,0.001333,0.0007238,0.002104,79.21
./imSitu_aggregated_raw_prediction/ratio-3/,class144,0.002000,0.003667,0.001667,0.0006205,0.002771,72.18
./imSitu_aggregated_raw_prediction/ratio-3/,class145,0.001333,0.001333,0,0.0004983,0.0006250,213.3
./imSitu_aggregated_raw_prediction/ratio-3/,class146,0.001333,0.004000,0.002667,0.0004325,0.003354,39.75
