,,max_diff,max,min,std_dev,mean,rel_maxdiff(%)
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class20,0.05882,0.1337,0.07487,0.02072,0.09287,63.34
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class21,0.03051,0.05357,0.02306,0.01048,0.04292,71.09
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class22,0.02340,0.02483,0.001429,0.007990,0.005097,459.0
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class23,0.03667,0.09418,0.05751,0.01129,0.07497,48.92
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class24,0.05088,0.1579,0.1070,0.01521,0.1286,39.56
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class25,0.6505,0.6667,0.01615,0.3138,0.4236,153.6
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class26,0.09136,0.09900,0.007639,0.03596,0.04413,207.0
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class27,0.1612,0.1817,0.02049,0.06422,0.1051,153.3
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class28,0.1505,0.1667,0.01620,0.05982,0.06434,233.9
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class29,0.05184,0.07738,0.02554,0.01656,0.03625,143.0
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class30,0.1168,0.1468,0.02997,0.04640,0.06933,168.5
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class31,0.09914,0.1754,0.07623,0.03020,0.1301,76.20
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class32,0.08867,0.1724,0.08374,0.02531,0.1188,74.66
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class33,0.1205,0.1671,0.04668,0.04480,0.1142,105.5
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class34,0.08397,0.1149,0.03093,0.03178,0.07382,113.7
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class35,0.03362,0.05667,0.02305,0.008440,0.03897,86.26
./coco_aggregated_raw_prediction/threshold_0.1/no_gender/,class36,0.05361,0.05887,0.005255,0.01739,0.03618,148.2
